   8.4000000e+01   7.2000000e+01   8.2000000e+01   6.9000000e+01   6.9000000e+01
   7.0000000e+01   7.9000000e+01   8.5000000e+01   8.2000000e+01
   8.4000000e+01   7.2000000e+01   8.2000000e+01   6.9000000e+01   6.9000000e+01
   7.0000000e+01   7.9000000e+01   8.5000000e+01   8.2000000e+01
   7.0000000e+01   7.3000000e+01   8.6000000e+01   6.9000000e+01
   7.0000000e+01   7.9000000e+01   8.5000000e+01   8.2000000e+01
   7.0000000e+01   7.9000000e+01   8.5000000e+01   8.2000000e+01
   7.0000000e+01   7.9000000e+01   8.5000000e+01   8.2000000e+01
   7.0000000e+01   7.9000000e+01   8.5000000e+01   8.2000000e+01
   7.0000000e+01   7.9000000e+01   8.5000000e+01   8.2000000e+01
   7.0000000e+01   7.9000000e+01   8.5000000e+01   8.2000000e+01
   7.0000000e+01   7.9000000e+01   8.5000000e+01   8.2000000e+01
   7.0000000e+01   7.9000000e+01   8.5000000e+01   8.2000000e+01
   7.0000000e+01   7.9000000e+01   8.5000000e+01   8.2000000e+01
   7.0000000e+01   7.9000000e+01   8.5000000e+01   8.2000000e+01
   7.0000000e+01   7.9000000e+01   8.5000000e+01   8.2000000e+01
   7.0000000e+01   7.9000000e+01   8.5000000e+01   8.2000000e+01
   7.0000000e+01   7.9000000e+01   8.5000000e+01   8.2000000e+01
   7.0000000e+01   7.9000000e+01   8.5000000e+01   8.2000000e+01
   7.0000000e+01   7.9000000e+01   8.5000000e+01   8.2000000e+01
   7.0000000e+01   7.9000000e+01   8.5000000e+01   8.2000000e+01
   7.0000000e+01   7.9000000e+01   8.5000000e+01   8.2000000e+01
   7.0000000e+01   7.9000000e+01   8.5000000e+01   8.2000000e+01
   7.0000000e+01   7.9000000e+01   8.5000000e+01   8.2000000e+01
   7.0000000e+01   7.9000000e+01   8.5000000e+01   8.2000000e+01
   7.0000000e+01   7.9000000e+01   8.5000000e+01   8.2000000e+01
   7.0000000e+01   7.9000000e+01   8.5000000e+01   8.2000000e+01
   7.0000000e+01   7.9000000e+01   8.5000000e+01   8.2000000e+01
   7.0000000e+01   7.9000000e+01   8.5000000e+01   8.2000000e+01
   7.0000000e+01   7.9000000e+01   8.5000000e+01   8.2000000e+01
   7.0000000e+01   7.9000000e+01   8.5000000e+01   8.2000000e+01
   7.0000000e+01   7.9000000e+01   8.5000000e+01   8.2000000e+01
   7.0000000e+01   7.9000000e+01   8.5000000e+01   8.2000000e+01
   7.0000000e+01   7.9000000e+01   8.5000000e+01   8.2000000e+01
   7.0000000e+01   7.9000000e+01   8.5000000e+01   8.2000000e+01
   7.0000000e+01   7.9000000e+01   8.5000000e+01   8.2000000e+01
   7.0000000e+01   7.9000000e+01   8.5000000e+01   8.2000000e+01
   7.0000000e+01   7.9000000e+01   8.5000000e+01   8.2000000e+01
   7.0000000e+01   7.9000000e+01   8.5000000e+01   8.2000000e+01
   7.0000000e+01   7.9000000e+01   8.5000000e+01   8.2000000e+01
   7.0000000e+01   7.9000000e+01   8.5000000e+01   8.2000000e+01
   7.0000000e+01   7.9000000e+01   8.5000000e+01   8.2000000e+01
   7.0000000e+01   7.9000000e+01   8.5000000e+01   8.2000000e+01
   7.0000000e+01   7.9000000e+01   8.5000000e+01   8.2000000e+01
   7.0000000e+01   7.9000000e+01   8.5000000e+01   8.2000000e+01
   7.0000000e+01   7.9000000e+01   8.5000000e+01   8.2000000e+01
   7.0000000e+01   7.9000000e+01   8.5000000e+01   8.2000000e+01
   7.0000000e+01   7.9000000e+01   8.5000000e+01   8.2000000e+01
   7.0000000e+01   7.9000000e+01   8.5000000e+01   8.2000000e+01
   8.4000000e+01   7.2000000e+01   8.2000000e+01   6.9000000e+01   6.9000000e+01
   7.0000000e+01   7.9000000e+01   8.5000000e+01   8.2000000e+01
   7.0000000e+01   7.3000000e+01   8.6000000e+01   6.9000000e+01
   8.4000000e+01   7.2000000e+01   8.2000000e+01   6.9000000e+01   6.9000000e+01
   7.0000000e+01   7.3000000e+01   8.6000000e+01   6.9000000e+01
   8.4000000e+01   7.2000000e+01   8.2000000e+01   6.9000000e+01   6.9000000e+01
   7.0000000e+01   7.9000000e+01   8.5000000e+01   8.2000000e+01
   7.0000000e+01   7.3000000e+01   8.6000000e+01   6.9000000e+01
